A,B,C,D,E,F,G,H,I,J,K,Name
58.52902898,17.94150316,71.5795926,74.06531527,40.95976648,52.59666175,29.72707888,68.44915515,10.98294136,65.57805068,9.788081104,Dum
49.88316392,57.6362916,74.66559446,34.10537577,15.17192606,53.2028778,63.78986139,60.66839061,19.13147951,70.72958369,13.04430136,Eugene
76.08421005,44.57660704,27.93794779,59.97660865,1.312129948,73.96697123,55.63466357,53.23941101,2.409446669,40.42012443,11.59581079,Choluteco
39.61732531,31.94529295,5.973790639,96.56834559,7.694007373,26.11533864,60.64292806,32.95808729,1.789643738,54.93417263,9.254049304,Baxan
37.32467472,58.61011677,64.54533596,39.09310349,15.5927464,68.15579621,69.74548882,32.75617249,21.72767477,80.76953734,13.39356816,Eugene
68.47248483,19.92400406,65.29598473,67.44509435,16.44620946,50.74214165,43.54287831,15.88214202,7.036179497,65.97930685,9.90116844,Dum
80.75193543,44.73249292,34.41610397,21.42186888,0.97934386,67.0947123,57.80279304,74.47265343,15.59024104,47.76886172,12.9557354,Choluteco
27.9885802,30.20036322,4.582488144,85.99763064,0.903648971,41.85450746,56.40842757,33.05834821,20.24955428,37.59741446,9.340448608,Baxan
79.18440688,40.39408297,43.37912065,48.93064734,2.049763597,70.68811613,55.07997472,52.55457109,21.0048205,46.70800458,12.3338747,Choluteco
75.07735789,43.28496262,48.18776058,73.19738173,1.65807261,63.75811559,58.29808852,60.99972373,24.44372991,42.38093926,12.71767987,Choluteco
12.32527098,37.76035449,12.15381488,89.97354375,10.32145822,60.60607757,46.37805743,45.9705539,8.641119455,69.9918655,10.85957166,Baxan
59.96658626,76.77636625,51.62818266,30.17129262,20.0484078,69.10542168,71.30950458,72.64976746,11.882607,82.90910539,11.14004368,Eugene
73.47797073,15.92669076,68.64112427,68.85551532,23.3253031,52.40134103,18.95243165,55.77282708,16.47071202,59.44006798,8.238114753,Dum
75.94283172,41.35334669,42.95606489,54.51407292,11.77191427,60.21483166,59.27817669,57.51231964,11.0293876,42.20555239,12.7269182,Choluteco
51.59511426,47.5362066,67.32393661,42.68139304,18.14847641,56.03359893,61.52731487,65.08070658,13.74062834,83.74962237,13.17947555,Eugene
47.74592836,31.24815101,13.6304823,77.88101032,0.694237913,60.29088019,63.76768389,25.60199059,22.78268557,65.56539446,9.547173882,Baxan
45.27104198,41.21596087,13.39680945,91.81825044,1.29828118,71.75822687,63.81582132,43.0603707,3.934174593,59.42442925,9.446053112,Baxan
53.61431128,76.14199521,56.96740257,23.41541991,17.74325616,69.48967969,62.88077214,61.52929776,12.54083501,78.29950946,13.71647402,Eugene
68.9073013,21.03960327,72.06235047,67.30634824,44.85604882,58.4289824,45.03021992,21.22277103,10.40565769,69.95712479,8.568358368,Dum
20.32700904,34.12607635,8.032511826,55.80537318,5.855590271,61.47502941,63.0638204,47.03392527,4.125449326,35.40207627,10.14925405,Baxan
23.14119671,30.76279825,13.45069269,71.31471818,10.69184906,13.77520106,54.67491341,38.65167949,8.990015192,36.54614269,9.527334752,Baxan
66.08782425,19.9905252,63.05462099,73.58559764,10.67372329,53.69506763,13.5605335,76.39380638,15.5284485,68.51963827,8.556135805,Dum
84.98620916,44.12338602,33.65503069,32.51203056,20.59019688,69.31990301,56.30174354,60.03449949,18.40396026,49.59800303,11.6312584,Choluteco
84.2698134,43.15032015,46.21277301,36.47835106,14.99080974,60.0333724,56.33498357,69.88975285,23.32279416,44.01832043,12.94548827,Choluteco
37.52867738,40.5931144,3.902203993,69.91569385,13.99120353,12.91638426,61.56210778,45.08883866,2.698366507,39.89036308,10.44978824,Baxan
39.93492513,30.11954955,97.66588927,64.86549239,19.69186612,67.14485041,88.97350366,7.55832706,28.23488149,63.95527522,10.27570417,Albukerke
72.33055781,70.88526337,52.28939108,2.775284777,19.61656231,66.93727365,98.88037205,66.16415424,6.402536672,62.07418623,11.51515645,Eugene
65.08949806,68.66843771,70.69076044,14.65726443,23.66230102,52.72241917,64.86381248,67.12566622,21.29982074,66.86855958,13.93956059,Eugene
41.92497872,38.85601842,2.200186578,60.40850994,14.09055198,56.28936421,61.05655605,30.55675952,6.390792497,42.23397078,10.27942856,Baxan
25.98957859,30.36935536,96.8490284,69.66554722,16.79748649,68.39745137,32.85010779,0.155449679,8.986747233,62.1647818,11.81141679,Albukerke
41.82386083,44.36652059,0.332843418,95.44792868,3.471425047,37.71418498,46.10055079,35.88021557,2.477376859,67.06860943,10.98069014,Baxan
57.08356159,32.19919866,14.53570374,74.53595309,1.25931108,18.09769817,53.2506261,28.31668667,12.1520791,44.47292283,9.195433975,Baxan
61.84370128,20.83494782,45.76421926,73.01056229,46.55965931,55.77177439,1.69615368,37.60205149,6.246376443,58.97302759,9.395796432,Dum
65.04753959,16.02522197,53.19547782,67.49110116,13.49412363,54.38270835,32.1738905,96.61909338,24.0202017,58.84426827,8.893079646,Dum
16.99278943,30.15836013,14.77967369,61.84328068,11.75070167,9.098849659,61.79029088,25.425988,5.110403357,61.20290796,9.416814824,Baxan
37.63064604,19.03839365,95.01117263,69.63952106,16.45643631,63.33204906,80.94344302,0.791939705,14.89258091,59.23134538,10.26537777,Albukerke
74.84803374,18.05933869,63.85317905,64.16923321,29.40488369,55.89747043,11.10453347,46.94318636,23.18367213,60.12609553,9.796694206,Dum
57.63773424,31.5623564,1.926290473,72.6109147,4.209754587,56.05699983,59.02499685,40.81658734,27.82411309,45.0105865,9.81689351,Baxan
82.30985125,41.51548305,35.40086408,78.05797117,14.56473053,74.56534349,58.4055165,63.90057752,13.11678568,47.73873605,11.49108622,Choluteco
66.93423839,19.82149608,74.30181353,61.05056394,43.14568453,58.44904486,3.501447598,29.73314768,8.587451694,66.51980421,9.120458,Dum
45.931796,32.10007994,11.08595435,80.31863683,4.859298136,8.362646002,49.60039927,44.50139349,25.14646856,64.71844261,10.27396366,Baxan
82.82145653,44.2169622,47.59284767,79.99900376,8.471196894,66.63678063,59.45655561,67.11288079,4.074038179,44.51338691,11.92794797,Choluteco
59.28605481,22.12882584,58.78919772,71.49423231,48.20946917,51.48109381,21.14721887,57.62762282,8.523387377,63.67901599,9.49541352,Dum
47.08467143,15.82528252,95.19817326,63.27707326,19.82138377,68.67178184,70.55771961,4.369992038,6.013984364,56.05926345,11.73742099,Albukerke
75.24272688,42.98551983,36.32516244,38.80684584,15.35167601,66.89638008,55.11987675,51.93211391,19.07610599,43.76211528,11.08465728,Choluteco
55.24090901,22.38016327,48.02217106,69.63390799,18.91330574,59.9564319,42.0236154,29.83370444,7.283908238,72.12915934,9.450305769,Dum
35.44344953,76.40506308,52.85693397,4.558625668,18.23476877,71.78019185,77.98469723,25.46578902,14.85227835,63.97114116,12.20587639,Eugene
49.54897483,15.26250109,99.58111709,61.47113189,16.62329159,63.486396,25.91601213,20.17088379,18.4356415,47.62351316,10.89527698,Albukerke
56.40846625,30.45692152,3.32707069,65.25049419,7.351776888,5.835823211,62.04000316,34.28799853,19.71281438,53.29859543,10.131754,Baxan
33.91754205,31.72786078,1.337381841,87.9291107,1.868969079,66.80633272,52.7780347,27.61765862,1.37244034,35.76603745,10.69639949,Baxan
49.96221103,24.55662133,95.27210352,63.2027313,13.2534529,63.46662578,90.72352168,23.26009482,10.81080547,55.97284131,11.39348016,Albukerke
61.48006977,59.78910187,67.21640361,30.13294314,19.55099924,50.82607048,86.258704,47.84978228,16.14887225,80.40696585,13.89093037,Eugene
35.57297695,33.35904793,98.19884437,63.94882894,19.35342414,66.18998229,84.36776987,20.07979352,12.12690284,52.90901631,11.10465539,Albukerke
73.79180725,19.99350749,74.05167767,72.71873346,46.28391493,59.19024956,44.49128165,59.83411391,20.49834938,51.06263161,9.679983221,Dum
32.68761415,35.239487,0.780349462,94.21965328,5.434098336,25.92347061,63.34911614,45.57670511,10.64420157,67.45671052,9.503626612,Baxan
47.52612081,20.77544097,95.02352332,67.18660058,12.47870867,61.63559637,57.50119541,7.378170538,11.74268401,45.83953364,10.77294574,Albukerke
49.21407186,26.95536441,98.49062164,66.32741033,12.06607335,62.68092,47.88646645,14.48333532,25.28193602,64.6023543,10.22695803,Albukerke
22.42350199,43.85093516,13.24027535,67.00861107,5.858989885,62.32638603,64.05901953,40.09165234,1.412707869,69.57926997,10.11487493,Baxan
37.84898302,75.06599588,64.73816874,15.68280005,17.73786506,50.00868296,62.46719415,39.95484821,10.91144099,74.04668792,11.96085627,Eugene
38.88222544,36.55695117,1.238385731,49.7345028,2.024525222,17.55706827,64.10605352,33.82309747,25.94497351,42.68214551,9.45378464,Baxan
56.52979904,52.51655048,73.23923324,48.76093613,19.3239932,73.62320636,71.73102822,50.33385409,6.425760653,84.42300618,12.99760206,Eugene
63.27526985,16.31420746,58.87921361,63.868042,37.78098762,57.9990786,3.933879984,64.13647011,6.764254847,51.03381848,9.774851438,Dum
28.62368624,15.7024784,95.69977505,63.66915351,13.54894527,68.61970169,44.65120094,11.70876572,16.84079415,59.78054181,10.44519298,Albukerke
62.07414512,74.8426237,74.42482549,3.160060464,18.5322694,54.09389996,94.94842768,44.73454419,8.115387814,78.26175835,13.22229251,Eugene
53.25185059,34.95527221,3.008615452,68.71836567,14.43757792,59.66513186,50.99789481,33.26703242,19.73464097,54.5703903,10.48834493,Baxan
56.54619185,55.35377803,45.184758,20.09985668,21.89548422,58.87595794,86.68298306,28.60731545,20.76989941,82.3750659,13.08750041,Eugene
44.48856417,38.32814699,6.788559938,71.85385918,5.958199885,72.93671353,56.02053228,31.98028846,20.4198751,73.706026,10.63647951,Baxan
37.2645729,59.92540363,61.56234483,54.95051009,22.90714061,54.03488054,89.66071959,34.97378401,18.53938495,70.42213996,12.96942962,Eugene
41.75402398,31.99493573,3.421203348,45.89435554,8.81962404,40.78670223,47.07369241,39.79209059,2.681461785,70.10722221,9.529081735,Baxan
37.15371329,68.4081358,74.97192501,0.465343254,20.05164446,59.63965647,62.95304485,55.67237068,8.440319982,85.95675158,13.43985145,Eugene
10.92149197,39.08950069,4.449806714,83.12645739,14.57763768,29.1254804,62.87281593,38.80773468,26.15410411,64.49994371,10.90711008,Baxan
24.16973219,32.32706003,13.61825743,46.29973784,9.516198166,42.67774908,59.21980108,37.85178443,17.28057785,58.16178828,10.44764716,Baxan
42.38830596,24.32478491,95.68233224,68.56385215,14.97177924,64.13734646,82.42567031,10.40662391,19.67637378,52.72029426,10.44207039,Albukerke
23.37015239,34.5626306,8.832653674,46.29772424,12.81283884,68.37221702,58.62611201,30.62250631,26.83993264,55.49730286,9.155536262,Baxan
75.45475202,40.65791581,29.63566168,54.54766281,0.753165441,60.22181331,56.35183487,58.95084783,31.66436626,40.49455639,12.49707085,Choluteco
68.75367442,15.80220597,71.28981367,73.49496627,40.79905234,55.85390306,22.7582487,65.44059281,18.02174481,58.65879639,9.889827657,Dum
36.2880797,26.22117007,98.04043687,61.75054783,12.94163856,67.72064167,64.80806497,0.257666219,2.242840077,50.85494529,10.38147626,Albukerke
69.77005636,77.97210119,53.06969443,31.00726412,24.42697744,49.7650888,79.43475914,63.96521331,11.47661591,76.20922031,13.76765123,Eugene
45.2306349,43.98593505,7.908556888,52.52793871,4.727099218,13.25502291,47.60505009,41.0930992,22.95057759,40.42132929,10.0697357,Baxan
41.61879177,40.71342366,7.519871285,91.70993859,3.319794663,71.24474194,55.78482513,31.97868973,21.93096059,52.17113067,9.642330302,Baxan
54.18738204,71.4428152,52.88225118,56.44232711,23.01133992,71.43039105,58.56449467,51.52003534,5.711063789,69.39683564,13.22747817,Eugene
37.72702545,36.99590126,2.085930801,60.2290595,8.044389655,60.16620162,45.97411851,34.91692622,15.9807374,71.56841068,10.31880183,Baxan
57.39784027,77.74409951,70.55585255,37.30809206,15.66883621,68.20558504,67.73051142,37.81766242,6.568990921,68.54167571,12.65976163,Eugene
42.49579221,35.55062204,3.717990736,55.94766872,1.443869874,50.68004329,49.86728917,26.29256704,28.66429582,43.15538619,9.778229874,Baxan
51.31275178,74.9531341,70.07035284,34.43126375,23.97354573,57.04183596,72.79093366,40.8308981,17.11800915,67.26599983,13.24302477,Eugene
49.87153651,31.53892811,96.75468233,64.58722275,11.84330734,65.37732775,98.77737616,16.28680353,23.60837555,54.66170706,10.76614663,Albukerke
59.02943396,60.09204965,56.9872084,32.03303126,22.92372199,48.42897236,58.92842071,40.28081503,14.47789415,70.29582173,11.05327756,Eugene
78.28251387,43.86376315,26.31045633,79.37073741,1.229239263,74.44631798,57.04889057,53.42819567,6.906977537,46.49131645,12.52016834,Choluteco
74.02701563,18.70331081,53.4879663,60.08681057,38.89697773,50.59551511,0.039850254,62.91450653,23.35253905,54.10378058,9.457260876,Dum
57.7198958,62.48579934,50.25995667,35.44343504,19.41365629,49.75843455,73.92428793,66.69161303,6.075595375,75.01411803,12.90399452,Eugene
56.62936604,35.41218151,6.52510081,98.81074481,9.455873586,54.59130533,50.30653141,34.88996507,6.892264267,64.23606879,9.826380632,Baxan
55.23341358,62.86187901,66.11725851,45.36178522,18.42951018,60.37724378,85.73969332,25.26886565,14.60180336,86.30327208,11.85747063,Eugene
37.70097503,31.01597557,6.788389209,76.53500705,4.360218552,8.561308289,57.89473861,45.70003538,23.87793173,35.29123865,9.198967902,Baxan
78.91152046,44.855498,29.70225795,20.20330797,21.00918977,61.38123778,59.74665316,59.05862055,19.20692742,44.53027799,12.28228966,Choluteco
42.51022555,33.08719371,95.59169241,62.51749118,16.70919283,60.07702266,17.33218332,16.37384823,24.87273485,55.47179598,11.82680082,Albukerke
64.4575425,71.52832374,50.99407472,58.37297519,24.78759704,70.62044971,65.8823341,38.54946703,11.29058896,77.45433926,11.5289351,Eugene
73.22935426,71.71697437,73.58484545,15.71042629,17.4839612,49.90390597,75.62044181,57.81060851,21.52472988,71.56443401,12.03946534,Eugene
48.32797052,40.72618733,11.21111565,54.68846457,4.119911034,47.53779489,47.92213037,48.75103451,19.6141752,52.20557675,9.732573221,Baxan
73.33425412,21.03385085,60.79900754,65.45959528,25.84243614,56.84902736,1.085102271,20.55758432,20.32301244,59.59779743,8.948607351,Dum
59.3242903,17.99198265,71.00875032,66.25184186,32.83661232,55.1106138,49.66893831,78.39679362,24.63891329,51.54172864,8.972646409,Dum
75.06789085,42.20144626,36.8095374,22.78712173,23.00709791,56.4546094,55.52461463,58.49715416,23.21134545,46.75845466,11.97801255,Choluteco
38.0935373,28.81166418,99.88783968,69.0775481,19.79953704,64.77731826,55.82300979,11.52679312,24.10185404,53.02770196,10.26073445,Albukerke
47.44520508,46.86678585,72.60456947,21.33624205,22.37657388,45.50540187,58.78835088,64.43760358,9.287678951,84.75128694,13.23899576,Eugene
57.7094757,43.34859178,0.159302358,81.29742993,10.63049264,73.48962927,64.43308973,43.19196647,18.51721252,63.65363194,9.231101975,Baxan
82.46071103,43.39431242,32.14689453,75.08317375,3.076266228,70.2842197,57.95129325,50.1025948,4.397033669,43.44479911,11.91251169,Choluteco
65.8799568,23.19131411,57.53570641,70.32041959,37.74620257,58.81323224,22.20063611,99.80861468,5.339874621,52.31497114,9.630439926,Dum
84.11606733,43.28268631,30.86239827,39.70108531,22.37461665,66.76624163,55.47644575,61.44583161,14.37439695,48.14727834,12.95431406,Choluteco
50.38914349,45.60775242,51.39257183,0.118414826,19.47485013,50.14071767,79.09480483,28.04532214,17.63468239,68.55605816,13.89212531,Eugene
29.40589019,23.35138398,98.09518881,62.57674046,16.564745,67.79779471,16.01516171,18.3762239,18.46786907,63.66185989,10.44414862,Albukerke
50.5175725,45.63750731,70.44769308,57.87995639,20.88406753,59.49878788,90.17940306,41.86035804,21.17225411,76.54721109,13.83473449,Eugene
26.53117381,44.78351983,11.5262521,67.51887662,6.084287354,54.72649019,61.71316206,44.51396708,1.665735729,68.7912264,10.80706807,Baxan
79.81346391,42.69697581,46.69125656,67.01449983,11.67928365,67.79085685,59.58439754,72.85575655,29.76013757,46.16003103,12.37331925,Choluteco
70.81127304,16.63275535,67.36373722,68.18041068,44.54291739,56.82665373,7.451695391,12.52005297,14.8865525,69.50443988,8.439296371,Dum
46.0840139,17.42491615,96.0834229,69.17837604,18.39335417,62.625699,57.92738316,10.65659724,9.968406928,64.5328747,10.67605328,Albukerke
28.49993262,32.16002859,9.51082112,83.50439802,6.349808915,31.81882168,45.95328788,33.87768373,3.88940887,64.45547635,10.54897422,Baxan
54.4342361,50.06091595,61.62633354,35.15620471,15.44495692,63.29843791,86.69591237,67.26710896,13.80358535,73.17816286,11.17143173,Eugene
35.35785788,31.5559762,97.51010555,67.79930705,16.13864639,69.78567208,38.50410805,9.118234438,4.603002474,62.454031,11.15675742,Albukerke
48.47129407,71.86507624,65.9501013,28.07698712,19.49217227,51.22154594,90.11176957,70.16083401,17.10982065,66.72568446,13.36053584,Eugene
81.56634936,41.0245452,28.58010441,76.16562337,20.69839979,68.88594246,56.44976066,55.07957489,32.02445584,45.01205912,11.40423261,Choluteco
70.50501026,24.10307539,54.16679419,62.84714857,10.01541489,57.45175571,29.96360846,57.5995667,8.884642043,71.45282645,9.361211121,Dum
25.68676779,36.58185562,6.165242181,80.89033059,11.85225567,29.21495962,51.14121001,33.82724514,22.35511234,73.23295957,10.12453509,Baxan
67.25414539,71.71673502,56.13851603,28.69489496,17.41893439,73.9991087,83.70542838,37.49389149,15.472059,73.72103026,12.64553578,Eugene
46.68817784,34.06828264,12.14085996,45.69585428,6.365476323,64.26166963,62.20818451,32.57384696,20.05099364,55.20606936,10.15450684,Baxan
31.66810665,18.91175076,95.5402719,61.45740618,13.35280526,61.09087622,49.62448645,24.52267134,14.13340958,49.8300561,10.6023367,Albukerke
74.70218239,76.55585105,56.83043981,50.96420107,15.46239136,63.03072606,72.75901596,40.1700693,5.502052744,64.5546943,12.25680697,Eugene
30.20584127,40.51402116,3.380847638,57.25985395,10.98598808,26.300017,56.34400518,45.22064001,23.59824154,36.69772285,9.748964645,Baxan
50.50986198,38.26894464,13.89848869,69.16610121,2.064366177,68.19234208,52.10112228,42.40037569,3.074014605,37.10867902,9.192407078,Baxan
82.90936866,42.58720286,39.54208735,36.60177526,10.93132547,68.33684822,57.22747699,69.51185467,15.20600365,43.72248738,12.60520463,Choluteco
14.10760706,42.03882258,6.139631682,79.28534575,6.073991091,48.73303886,56.52599748,45.35854614,28.00731234,41.33178643,9.319785137,Baxan
83.00422969,41.09877322,46.07318307,76.88505909,23.68462829,61.3790047,56.43808117,57.72101269,29.09268287,43.78336823,12.25646271,Choluteco
62.25238723,61.34568678,53.13588759,10.73120319,24.18763191,63.59045054,81.71790712,56.48526008,7.12406521,77.54830047,12.82151274,Eugene
